,Unnamed: 0,text,score
557,557,"Year 2020:
The United States has failed in controlling #COVID19 and has failed at keeping cities peacefull ! Donald… https://t.co/BiKeRgTn0O",0.20972727239131927
558,558,If anyone still thinks #teachers are concerned about #COVID19 and that’s why they don’t want to go back to school is sadly misinformed.....,0.4481295049190521
559,559,"@realDonaldTrump Could you perhaps worry more about the #globalpandemic called #covid19 that has killed over 145,00… https://t.co/PBSeNOWfwI",0.704690158367157
560,560,Making my first interactive dashboard on #OracleCloud while our teams final data are in preparation. We are having… https://t.co/pEsSAII6D0,0.2074967324733734
561,561,@funder @WeAreSinclair Here are the Texas Sinclair Stations to boycott:   #COVID19 #TexasCovid19 https://t.co/FsjfAXvsEK,0.2960722744464874
562,562,"Vadodara #Covid19 tally now at 4102 with 92 cases from 602 samples
East 6
West 15
North 20
South 28
Rural 22
Discha… https://t.co/SemKFCuMp1",0.4025421142578125
563,563,"I just published How To Promote Good Hygiene Habits Among Kids? https://t.co/xIW2lW5UAt 

#COVID19  #kids… https://t.co/h7uUkcW5YY",0.43136411905288696
564,564,.@VishalKOfficial &amp; his father Mr.G.K.Reddy tested positive for the #coronavirus 15-20 days back. While #Vishal's f… https://t.co/SgVr1PnMnz,0.44477319717407227
565,565,@davemacladd So 2 Proroguing of Parliament; Closed Gov- Dec; Ignored #Covid19UK Jan; Prioritised #ToryBrexit; holid… https://t.co/OLTntuPqA7,0.40982896089553833
566,566,"10,000+ #healthworkers have been infected with #COVID19.@WHO's Dr Talisuna on  the need for member states &amp; partner… https://t.co/cuBNlfzwMB",0.2283974438905716
567,567,Coronavirus - Cameroon: COVID-19 status update (24th July 2020) @DrManaouda @MoetiTshidi @WHOAFRO @DrTedros @WHO… https://t.co/1MuXPWgBng,0.3732796609401703
568,568,"The first #TheatreInAfrica Webinar went well and the recording will soon be available for sharing, but first, let's… https://t.co/kaGvFBOuCT",0.3298768401145935
569,569,Thankfully I am an epidemiologist working w/ #COVID19 on a daily basis &amp; recognized my symptoms right away. It also… https://t.co/EBdctvXd79,0.42663291096687317
570,570,"It will be awesome ‼️

@rihanna please try and consider a collaboration with @TiwaSavage . Trust me it's going to b… https://t.co/jczay8CpIY",0.27925050258636475
571,571,"What is really happening in neighboring #Pakistan? From almost 200 daily deaths in June, the number of daily… https://t.co/ySX5MALh1O",0.7760093212127686
572,572,"That's encouraging

#COVID19 #Ireland https://t.co/hzjpSe2ARn",0.5601798892021179
573,573,We all relied on the Arts to get us through lockdown and now the Arts and those relying on the industry are facing… https://t.co/xUOItIEjzB,0.6107438206672668
574,574,Mask Print #2 (Written in the Sky) https://t.co/4AS4yc452N #MaskUp #mask #COVID19 #coronavirus #London #artwork,0.43382662534713745
575,575,"Una don hear....

#Entaglement #RihannaXTiwa #ObasekiFlagsOffToday #COVID19 #BBNaijia2020 #BBNajia #laycon #Dora https://t.co/JPMHy209mI",0.3896998167037964
576,576,Leaving this here. #COVID19 https://t.co/3oFpBtfabV,0.31760844588279724
577,577,Dear @realDonaldTrump There is little logic in your argument that more testing will result in more cases of… https://t.co/hm1WdWUxFK,0.589016318321228
578,578,"Airborne route and bad use of ventilation systems as non-negligible factors in SARS-CoV-2 transmission
https://t.co/vLNXm52uDB
#COVID19",0.5166381001472473
579,579,@brucewilson #goodQuestion @Montlick .. your thoughts? #COVID19,0.33709263801574707
580,580,"Please follow @MICKCLIFFORD5 #KBF 
A true freedom fighter!!!
#Scamdemic #NoMasks #Covid19  https://t.co/e1gdTiQCbc",0.4299848675727844
581,581,WARNING. Health hazard #borisvoteofnoconfidence #BorisHasFailedUK #SecondPeak #Secondwave #coronavirusuk #COVID19… https://t.co/xreB6qY5LW,0.39116865396499634
582,582,"Call it China virus, get people to blame China, then they won’t blame you or your government.… https://t.co/TZEQogYOo5",0.5988991260528564
583,583,"Shivraj Singh Chouhan Says He Is Completely Healthy, After Getting Admitted at COVID-19 Hospital in Bhopal… https://t.co/d2Z6468wvg",0.423414945602417
584,584,"USA: 4.113 million cases of #Covid19 #Coronavirus with 146,034 fatalities at this instant in time. State by state a… https://t.co/hRBwAScex9",0.5280806422233582
585,585,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y… https://t.co/Uxm9EXuEkY",0.20499752461910248
586,586,If there is a second wave of #Covid19 - who will the UK Government blame?,0.5327535271644592
587,587,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y… https://t.co/pj9bQqb0DQ",0.20499752461910248
588,588,"Alignable is a network for local businesses. Connect with us on @Alignable

#callthemfirst #selectrestoration… https://t.co/zMFSPRFBOT",0.4925904870033264
589,589,"USA: 59,670 people were reported to be hospitalized on Friday, from #Covid19.",0.5897006988525391
590,590,"ALERT: Federal Agents Use Tear Gas To Clear Portland
Protest - Global Pandemic News | #Coronavirus #COVID19… https://t.co/3O35Ojpmfo",0.42833593487739563
591,591,"#Australia’s #COVID19 death toll rising rapidly https://t.co/MtRezY98mW 
#lockdownMelbourne #QuarantineLife",0.43378546833992004
592,592,"@pharmacychecker @realDonaldTrump Trump Pharma Drug Deal Saves $ for citizens in dems benefit from Trump 
#newyork… https://t.co/srQve4NVmj",0.45353996753692627
593,593,Guernsey Daily Coronavirus (COVID-19) Report. #coronavirus #Guernsey #Corona #covid19 https://t.co/mcRzXn9VTj,0.39816659688949585
594,594,"#BOUNTYONOURMILITARY #TRE45SON 
#COVID19 
@marcorubio 
John 11:35 https://t.co/WnOK0FUDrC",0.4424568712711334
595,595,BRAZIL: president Bolsonaro tests negative for #COVID19 https://t.co/1BMSchAojk,0.42467501759529114
596,596,#MadhyaPradeshCM #ShivrajSinghChouhan tests positive for #COVID19! The CM himself announced it on Twitter and he ha… https://t.co/1H7urb2kHV,0.570393979549408
597,597,These idiots should be refused treatment if they catch #COVID19 #morons #Ethnic,0.7412084937095642
598,598,@lisakitter Ignorance at its finest. #maga #COVID19,0.3801492750644684
599,599,150 doctor's urge a US shutdown! Record number of deaths. @realDonaldTrump and @GovRonDeSantis insist schools shoul… https://t.co/rZ3B58wtwI,0.2781514525413513
600,600,"🖋 Sign “Protect ALL people from COVID-19” and I’ll deliver a copy to your officials: https://t.co/6FDAVEkdIn

📨 No.… https://t.co/UKh2uRGPfh",0.2957003116607666
601,601,"Dogs could sniff out #COVID19 in the saliva of over 1,000 people, both healthy and infected.

  https://t.co/Y3CtvWpV46",0.25440698862075806
602,602,@SenatorCollins you're just going to let the denial old man run the country into the f'ing ground. I hope every vet… https://t.co/IoNfp2NEWA,0.1997404396533966
603,603,@Mike_Pence @WhiteHouse @GM @realDonaldTrump Surprised we would need this.  I thought the virus was just disappeari… https://t.co/sXh1k5ZtRF,0.35319674015045166
604,604,"📬 I delivered “Impending Evictions” from Catherine, a constituent in Pittsburgh, Pa., to @SenToomey #PA18 #PApol… https://t.co/njgmBA1am0",0.3128238916397095
605,605,A Texas hospital overwhelmed by #coronavirus may send some patients home to die - CNN #COVID19  https://t.co/nZZrylCZhX,0.1693117320537567
606,606,"Do you recall the horror of 9/11 and impact it had on all of us?
#COVID19 #COVID19USA https://t.co/32nagp4Vcv",0.1619649976491928
607,607,"14 day% New Cases of #COVID19
Florida 64.8% growth of new cases in 14 days
Texas   54.5%  growth of new cases in 14… https://t.co/1L0CzrIMe6",0.16137397289276123
608,608,Add Ngurah Rai International Airport to the list of places in Bali where you can get a #COVID19 rapid test. The tes… https://t.co/bv7LFUCSgX,0.2895582318305969
609,609,New #COVID19 preprint: COVID-19: A Data-Driven Mean-Field-Type Game Perspective https://t.co/DE2VLHehga,0.5525972843170166
610,610,"@RealCarlVernon Properly stated:

Ladies and gentlemen, we live in a clown planet! Ta-ta.

#COVID19 #Plandemia #scam",0.3835572302341461
611,611,"Chief Minister Uddhav Thackeray today inaugurated a #COVID19 Care Centre and a testing lab in Dombivli, via video c… https://t.co/xhmgymOqMb",0.3147992193698883
612,612,Due to #COVID19 aka #coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through Cas… https://t.co/oLwkKUFCrZ,0.4650196433067322
613,613,"I am told that the person who received plasma from @drmswani is doing well. After testing +ve, the person was suffe… https://t.co/RmaSEyWQUF",0.39986535906791687
614,614,New #COVID19 preprint: Country distancing reveals the effectiveness of travel restrictions during COVID-19 https://t.co/vxMC6aEjs0,0.4044704735279083
615,615,"I DO NOT KNOW HOW STATIONS LIKE WWMT CAN SLEEP AT NIGHT @KirkMasonWWMT
  @WWMTAndyD
 @wwmtnews
 @EricaWWMT… https://t.co/8ZQukRxgBK",0.4220636487007141
616,616,"As #COVID19 has spurred investments in #DigitalTransformation &amp; India at the cusp of the #Digital revolution,… https://t.co/lT0aOhZPmX",0.4171493351459503
617,617,"My friend is selling pillows and cushions....
Variety of fabric, color and design..
Based in Pretoria(booysens)
Pri… https://t.co/euJcqr9XEM",0.39562007784843445
618,618,Yikes. People at Queens Park should be thinking hard about pumping the brakes on reopening. #Covid19 https://t.co/5buaXGe8w2,0.3208516240119934
619,619,"@WelshGovernment @SeneddWales @gwentpolice @NewportCouncil @NewportCityH 
Concerning the travellers in Newport; We,… https://t.co/brAq5HiBoo",0.37555059790611267
620,620,Col Michael Cook &amp; Sgt 1st Class Luis Cornidez of @USArmyReserve Medical Command 7454 Urban Augmentation Medical Ta… https://t.co/LyKF9IIlCV,0.3016035854816437
621,621,"According to data, Pakistan successfully flattened curve for #COVID19 as more than 81% of Coronavirus patients hav… https://t.co/ajvAc0yXoe",0.1900816261768341
622,622,New #COVID19 preprint: Anxiety and perceived risk during COVID-19 outbreak https://t.co/erGzbL3mgp,0.5468887090682983
623,623,Bangladesh records 38 new COVID-19 deaths https://t.co/YsthAwMPn5 #Bangladesh #COVID19,0.3950488865375519
624,624,"Yesterday, the #SunBelt conference met with referees and gave them a plan on how they will keep them safe with spec… https://t.co/7z9iTTZKus",0.16016051173210144
625,625,"New Study Highlights Impact Of #Coronavirus Pandemic On Families’ Mental Health – NBC Chicago
#COVID19 https://t.co/T3cSOB31Rz",0.482763409614563
626,626,New #COVID19 preprint: An analysis of mortality in Ontario using cremation data: Rise in cremations during the COVI… https://t.co/DrWxijRn18,0.2805344760417938
627,627,#COVID19: Pakistani-Emirati Hospital in Rawalpindi treats virus patients with full-on care https://t.co/DAynZBIPOs,0.2090313583612442
628,628,"Mother Nature sent humanity #COVID19 as dire warning &amp; last minute pretest.

Could we learn to work together as a s… https://t.co/0z0zcu39Q9",0.687396228313446
629,629,"Nearly 1.6 crore samples have been tested in India so far, while the country has registered over 13 lakh positive c… https://t.co/rPzgW8pNzB",0.34405991435050964
630,630,"A day ahead of launching voter registration in  #JammuAndKashmir for its online #Referendum2020 campaign, which see… https://t.co/JaLksn7sPS",0.7117432951927185
631,631,I will be talking about #COVID19 #vaccines with @smerconish on CNN at 9:25am EST this morning https://t.co/gH0IF1iNdA,0.3680642247200012
632,632,Any Canadian driver can stop in these locations and get tested for free. #COVID19 #WeAreInThisTogether #trucking… https://t.co/VqGKPlRCCR,0.4166249930858612
633,633,New #COVID19 preprint: Epidemiological and cohort study finds no association between COVID-19 and Guillain-Barre sy… https://t.co/V6fib1NzL5,0.3954630196094513
634,634,Evidence that airborne transmission is the main route of spread of SARS-CoV-2 infection should have policy implicat… https://t.co/leLz8yZC7T,0.32417362928390503
635,635,@yippeekiyay_dk Excellent analysis of the failure of #setu_app with a perfect example of #ShivrajSinghChouhan  Late… https://t.co/dtP00TYm54,0.34101563692092896
636,636,"Survey from the first week of the #COVID19 outbreak in Italy suggest that people can be highly resilient, especiall… https://t.co/3B4qmjFTDc",0.42801180481910706
637,637,"The savior of humanity will come = Imam Zaman
#trump #israeel #American #BlackTransLivesMatter #iran  #Netanyahu… https://t.co/31nVxqSAdE",0.21895621716976166
638,638,Updated #COVID19 preprint: The Role of Hydroxychloroquine in the Age of COVID-19: A Periodic Systematic Review and… https://t.co/7lym5FSphH,0.4079202115535736
639,639,"Know your Location - Social Webinar Series - Episode 2 - Whitefield, Bengaluru In conversation with Home buyers Ash… https://t.co/5CBZKpRy9X",0.6930601596832275
640,640,"If ur a normal, hard-working, patriotic, tax-paying Republican u r required to abide by the law.
But if ur an insan… https://t.co/JZ5PmPwqhz",0.19050684571266174
641,641,"New #COVID19 preprint: Infectivity, susceptibility, and risk factors associated with SARS-CoV-2 transmission under… https://t.co/fXlXQEmy9j",0.5124180912971497
642,642,Coronavirus Report: The Hill's Steve Clemons interviews #coronavirus #COVID19 #frontlineworkers… https://t.co/HVDo0nUeZa,0.40193361043930054
643,643,For the last few months I’ve used #running &amp; #singing as ways of reducing #anxiety due to #COVID19 #pandemic. But a… https://t.co/HWZrvFysW7,0.36857035756111145
644,644,"And some of the Nationalists on here think she is different from other politicians. 
 
She’s worse than Johnson. #COVID19",0.3732587695121765
645,645,"#America has a problem and IT IS NOT #COVID19 

Shocked? #MarxistBLM brought America to its knees! Sad!… https://t.co/3xuQ8LBOZH",0.7623825073242188
646,646,Should love have borders? #COVID19 https://t.co/EI4HvI9LA1,0.7761690020561218
647,647,Updated #COVID19 preprint: Impact of Hypertension on Progression and Prognosis in Patients with COVID-19: A Retrosp… https://t.co/NijLI5EqGz,0.41146931052207947
648,648,2020 right? 🥺 #COVID19 #COVIDー19 #TrumpGestapo #keepcalmandcarryon #tshirt #tshirtdesign #SaturdayMorning… https://t.co/FqWT7k5rQ4,0.47836899757385254
649,649,New COVID-19 mutation helps outbreaks spread quicker: expert #covid19 #CoronaVirusUpdates https://t.co/V6I4j6bnBr,0.5324435234069824
650,650,TODAY - #COVID19 testing until 3pm - Burke High School https://t.co/G0mwLt7FtU,0.6581095457077026
651,651,SARS-CoV-2 outbreak in meat processing plant:Transmissions took place over long distances in air-conditioned work a… https://t.co/RDSsxO9LTQ,0.30800503492355347
652,652,"Over 140,000 Americans are dead from #coronavirus , but hey- #PawPatrol isn't canceled. Are you shitting me?
Jesus,… https://t.co/p458OhW1Uv",0.3066096901893616
653,653,#Rajasthan Government today started a Plasma Bank at Sawai Man Singh Hospital in Jaipur for treatment of COVID-19 p… https://t.co/S9p4kDmtPy,0.45906227827072144
654,654,"#TopGunMaverick, #AQuietPlace2 and three #StarWars films postponed due to COVID-19 pandemic

#COVID19… https://t.co/KeVnFdZ6PS",0.34554752707481384
655,655,"Covid-19 stressing you out? 8 ways you can sleep better
#Coronavirus #Covid19 #LifeStyle #HealthTips 
https://t.co/jKrwLrlSrW",0.3945464491844177
656,656,New #COVID19 preprint: Mathematical modelling of dynamics and containment of COVID-19 in Ukraine https://t.co/mVyxkGxeu1,0.7167883515357971
657,657,"Join @fhi360 &amp; @AfricaCDC  on 30 July for this webinar:
How we can deploy a #COVID19 response while preserving the… https://t.co/s3QYEKlHPZ",0.4290667772293091
658,658,America is the shithole country now under Trump. 😩 #Racism #COVID19 https://t.co/OVUa41Dj6D,0.40651804208755493
659,659,Administrators at UC Berkeley have announced the fall semester will begin with fully remote instruction #COVID19… https://t.co/klpguaMdw0,0.3843238055706024
660,660,@chatttylady @LBilderberg @MailOnline There’s been a #COVID19 coup &amp; he’s either being blackmailed or held hostage… https://t.co/SIC7JlkaXL,0.40958696603775024
661,661,10 #COVID19 cases confirmed in #Artsakh https://t.co/twjNgzxNLh,0.3369818925857544
662,662,New #COVID19 preprint: SARS-CoV-2 serosurvey in Health Care Workers of the Veneto Region https://t.co/ZIzMbHvmqX,0.5319646000862122
663,663,What a story of saying good to our dead #COVID19 in South Africa. It's hard not to feel the anguish of those left b… https://t.co/dpyVhuDFGf,0.8262797594070435
664,664,"Coronavirus can infect people 26 FEET away in cold moving air, finds study that recreated an outbreak in a German f… https://t.co/kN8vcCUqG8",0.286522775888443
665,665,"When has that stopped us, though?#COVID19 https://t.co/yFewHSYPhd",0.36431530117988586
666,666,"My #DurbanJuly mask because butterfly symbolize hope during dark time #COVID19 

#StayConnected #VDJ2020 https://t.co/dY8Zv9mOZW",0.26962414383888245
667,667,Updated #COVID19 preprint: Prevalence of IgG and IgM antibodies to SARS-CoV-2 among clinic staff and patients https://t.co/6vJQ3Hmzop,0.2196071445941925
668,668,"5,144 new cases and 58 new deaths in India 

[13:05 GMT] #coronavirus #CoronaVirusUpdate #COVID19 #CoronavirusPandemic",0.26183637976646423
669,669,"Zlatan Ibrahimovic is like the undertaker in football
Man is a total beast on the pitch
#arrestbuhari
#BBNaijia2020… https://t.co/GJpughFIdr",0.3181326389312744
670,670,4:55:35 ==&gt; 🇺🇸 SMI is now offering Protective Face Shields.  fight against the #COVID19 Connect with us by phone or… https://t.co/h9DoCIhmRz,0.24132530391216278
671,671,"New #COVID19 preprint: Decreased incidence, virus transmission capacity, and severity of COVID-19 at altitude on th… https://t.co/PFI25FlwhV",0.4825085699558258
672,672,@realDonaldTrump @BrandonStraka @foxandfriends @PeteHegseth How is the golf game while #Americans are dying?  I so… https://t.co/AzAgKHIlUZ,0.3405279219150543
673,673,@realDonaldTrump @BrandonStraka @foxandfriends @PeteHegseth Fake #COVID19 positive tests https://t.co/ev2z8wXJpS,0.4917219579219818
674,674,"@MonaSalama_ @POTUS Win Big Trump Reduces Drug costs Seniors benefit huge
Medicare people costs will go down… https://t.co/OjaWD11MCJ",0.3796459138393402
675,675,How to Cope with Covid-19? https://t.co/AAXQkrnjEn via @YouTube #covid19 #pandemic #MentalHealthMatters,0.22607819736003876
676,676,New #COVID19 preprint: Sentiment Informed Timeseries Analyzing AI (SITALA) to curb the spread of COVID-19 in Houston https://t.co/jUTzJvBKtx,0.44921404123306274
677,677,"I'm not even worried about myself- if I have it I've exposed my elderly grandmother, my father who's had lifelong h… https://t.co/Z2EX39iyaK",0.1572275608778
678,678,"This is was published on June 1 in @TheLancet

Comprehensive review of existing evidence supports physical distanci… https://t.co/P57ZyZGWPC",0.30476120114326477
679,679,"🔔Did you miss #HIMSS webinar? @FS_healtchare's @ReenitaDas, will share new growth opportunities connected to the… https://t.co/HNafOZIKWy",0.27372822165489197
680,680,"International friends!
Do other States around the world ever thought to sort out the #COVID19 #schooling crisis by… https://t.co/Nv0kANzNqo",0.46356824040412903
681,681,"Meanwhile, absurd conspiracy theorist David Icke continues to encourage people to harm themselves by not taking the… https://t.co/y0DG1DPe8k",0.5994049310684204
682,682,"New #COVID19 preprint: Concerns, quality of life, access to care and productivity of the general population during… https://t.co/ILc6qS7uim",0.18261967599391937
683,683,@QuimTorraiPla your management of #Covid19 in #Catalonia demonstrates you incompetency to the Catalan citizens and… https://t.co/jPgBnzQvvS,0.4107004404067993
684,684,"At some point in a pandemic, I will fall for dog memes too. #COVID19 (HT @lunanharry) https://t.co/i8dOZd4xKE",0.18807071447372437
685,685,"ICYMI: Youssef Belhaissi, a tv host &amp; union leader in #Morocco, was fired after workers at MED1 TV sought better sa… https://t.co/WISDi2SF2R",0.2876603603363037
686,686,Colly Sweetness - I love my daddy (Official Video) An African story written by Colly Sweetness #Ledimo… https://t.co/0k21A3xv9I,0.33449357748031616
687,687,It’s important to keep washing your hands every time you return home to kill any virus you’ve picked up outside.… https://t.co/hFYd4XLByp,0.6862661838531494
688,688,"Living in #poverty was bad for your health long before #COVID19 | via @AdamTinson @HealthFdn
https://t.co/iao06m6W6E",0.37560153007507324
689,689,"@rapella Christ, what an pathetic idiot that woman is. 

""Haha, i feel so good!""

Really?

Obviously, something ser… https://t.co/nopoSHGAmy",0.33095720410346985
690,690,"David Turner, CEO Webhelp, discusses the five clear phases resulting from crisis and how this could inform your CX… https://t.co/deWxeKsDbU",0.4879297912120819
691,691,"Read this article about training and safety of healthcare professionals during #COVID19, posted in our monthly news… https://t.co/YVOOgPJ54l",0.2429182380437851
692,692,"Positive cases of #COVID19 have increased. Be safe out there today, Friends! Let’s protect each other. 
#maskupWV… https://t.co/0AJFsQS4el",0.175106942653656
693,693,New #COVID19 preprint: Cell type-specific immune dysregulation in severely ill COVID-19 patients https://t.co/j4JPUk36nK,0.3130989670753479
694,694,"Finally, Brazilian President @jairbolsonaro tested negative to #Covid19

Before this test, he made 3 tests positive… https://t.co/M3BP2PeFxA",0.5806525349617004
695,695,@Tesco @LauraRutherford Why are you getting rid of contract cleaners when they are perhaps the most important they've ever been? #COVID19,0.5541456937789917
696,696,"Strokes, brain inflammation, psychosis and dementia-like symptoms could be linked to #COVID19, researchers have sai… https://t.co/w5zpMNig9A",0.3682330846786499
697,697,@erigganewmoney I do! It's my Identity... #BBNaijia2020 #Prori #Data #OkonEdem  #COVID19 #alreadyvideo… https://t.co/BmaypVJZvs,0.36025702953338623
698,698,I have a joke on real #COVID19 numbers but I am not allowed to reveal it.,0.3714248836040497
699,699,"Pamela Anderson Takes PPE to the Airport, and Makes It Fashion | Blue gloves going on now -

1st #covid19 flight. .… https://t.co/W6fp2XwcVr",0.2741774320602417
700,700,New #COVID19 preprint: Severe COVID-19 is associated with elevated serum IgA and antiphospholipid IgA-antibodies https://t.co/ZoBVyIV4u4,0.5656446218490601
701,701,"Some insight into why we don't offer #COVID19 antibody testing, and why the nasal swab tests are taking so long to… https://t.co/3HDW4synWn",0.4536207616329193
702,702,"A stunning example of why we need real leadership from senior levels of government.

Flattening the curve doesn't m… https://t.co/hPdfuIr0zk",0.4108246862888336
703,703,"Usually it would be high summer full of hens, stags, inter railers and tourists enjoying themselves! I have never f… https://t.co/BpyQYcEnE3",0.379438579082489
704,704,Narcissists and psychopaths are more likely to refuse to wear masks. Surprised? There was a woman screaming about h… https://t.co/rGsJNIhmub,0.4794115424156189
705,705,@NewsroomPostCom @ChouhanShivraj @CMMadhyaPradesh Nautanki begins. Why do all these parasites (So called worshipper… https://t.co/1Dw3PeVylx,0.7209261059761047
706,706,New #COVID19 preprint: Reducing COVID-19 hospitalization risk through behavior change https://t.co/2wyIKFhmZD,0.661003053188324
707,707,"https://t.co/LdbmvbV2R7
Delicious rosemilk cake for all cake lovers.try this .pls like,share and subscribe my chann… https://t.co/1vUfGy9Nq7",0.28811001777648926
708,708,Your Body is Their Weapon - We're all Patients Now https://t.co/Mfro1m6kMA  #COVID19 #coronavirus #pandemic #virus… https://t.co/eOrKPpWXsg,0.2861236035823822
709,709,"Texas Hospital Says Man, 30, Died After Attending a ‘Covid Party’ - The New York Times #COVID19 #CovidHoax #Science… https://t.co/3GhC5QdbVM",0.40479081869125366
710,710,"Germany braces for a second coronavirus wave amid rising infections
""...new...clusters...traced to larger celebrati… https://t.co/yj634Rujt9",0.3140607178211212
711,711,"In #Maharashtra, #India, 9615 new #Covid19 confirmed cases were reported in last 24 hours. Info via - MoHFW",0.2965792715549469
712,712,"""Utah’s story is mirrored in states across the country, where leaders sidelined public health experts and forged ah… https://t.co/H0bAMhGDFH",0.27809444069862366
713,713,@Adg62703716 @silverkey741 @LoverDisguised @SrBachchan Why #AmitabhBachchan is not speaking about his fake hair .… https://t.co/NAKJSNxvHm,0.37451621890068054
714,714,The Supreme Court made the right decision about houses of worship. Now shut down the casinos and the multiplex movi… https://t.co/UpxcuzTAIq,0.3743307292461395
715,715,Half the world's #mobilemoney users are in Africa. Tech solutions can help people most affected by #COVID19. Our jo… https://t.co/gM2QOY7yBk,0.4918437898159027
716,716,New #COVID19 preprint: Comparative Evaluation of 19 Reverse Transcription Loop-Mediated Isothermal Amplification As… https://t.co/X5qo8L6JXX,0.5686855316162109
717,717,"Peace is better then holding a grudge 
Life is too short ❤

#music #love #support #artist #lovewhatyoudo… https://t.co/06JROV2Vvg",0.8411024808883667
718,718,#Rajasthan Governor Kalraj Mishra Appeals All Recovered #COVID19 Patients to Donate Plasma at a Plasma Bank at Sawa… https://t.co/ClOmPzrAt2,0.19734905660152435
719,719,I knew @realDonaldTrump could not keep it up. In more ways than one. #COVID19 #fail #PersonWomanManCameraTv… https://t.co/sF0PJbArvJ,0.3387954533100128
720,720,"No one, besides medical staff, should be complaining about wearing a mask 😷 #WearADamnMask #COVID19 #coronavirus 🦠 https://t.co/1utQvkZ2wj",0.6243863105773926
721,721,This is exactly what I was afraid would happen. We can’t have another Puerto Rico response from the feds. #COVID19… https://t.co/aH4lcm0U7S,0.237939715385437
722,722,New #COVID19 preprint: COVID-19 Vulnerability of Transgender Women With and Without HIV Infection in the Eastern an… https://t.co/hbItYGWSaT,0.3730076551437378
723,723,(R) Rep. Vern Buchanan dies from the #COVID19 #CoronaVirus https://t.co/9q1s3Obw3D,0.29125168919563293
724,724,"Coronavirus: Fears of second wave in Germany as ‘R’ number jumps to 2.88 in two days
""...outbreaks...traced back to… https://t.co/fozSUTPScN",0.33255356550216675
725,725,"Washing your hands is one of the best ways to protect yourself from #COVID19. 

But millions of people in refugee c… https://t.co/6sX0w8Aymj",0.36694133281707764
726,726,"Hashtags 

#Seguros
#SeguroDeVida
#Covid19
#EstamosContigo
#QuédateEnCasa 
#BrokerDeSeguros
#CorredorDeSeguros… https://t.co/X4Eq1OKyp8",0.3675581216812134
727,727,"The latest update of #Coronavirus (#COVID19) in the #UAE

#We_Are_All_Responsible
#YouAreResponsible https://t.co/08kg3JFGs5",0.403333842754364
728,728,"This is your daily reminder that China lied, the media complied, and people died.

#COVID19 #ChinaLiedPeopleDied",0.8022829294204712
729,729,New #COVID19 preprint: Development of a quantum-dot lateral flow immunoassay strip based portable fluorescence smar… https://t.co/JvuDC1AJX9,0.5056890845298767
730,730,First trip to the shops in 10 days and first since the mandatory mask wearing became law....seen more people wearin… https://t.co/mtpBDgiu6k,0.446920245885849
731,731,"""I must urge all Canadians, particularly younger adults, to not give in to #COVID19 fatigue. Younger age groups are… https://t.co/ps6vOLo3Zp",0.2728373408317566
732,732,"How #COVID19 Will Change Work in General (and recruiting, specifically) via/ @ProactiveTalent #Recruiting… https://t.co/KWwLaPiuP5",0.2717995047569275
733,733,"#COVID19 situation of South Indian states at a glance:On July 24
1. Testing Statistics: 
A. #TamilNadu &amp;… https://t.co/MR19bjFJ4c",0.26038306951522827
734,734,New #COVID19 preprint: Presence of SARS-Coronavirus-2 in sewage https://t.co/fvYbyCcfs9,0.5557548403739929
735,735,"More and more single-use masks, gloves &amp; bottles of sanitizer are ending up on the streets, in the seas &amp; among wil… https://t.co/qbf3tBLmzX",0.6107756495475769
736,736,"The 2020 #CallforCode submission deadline for #ClimateChange &amp; #COVID19 solutions is
📌 July 31st.
The top Call for… https://t.co/OZGAyijoJp",0.444389671087265
737,737,"Actor @VishalKOfficial and his father @Gkreddy tested positive for #Covid19 15/20 days back..

While #Vishal 's fat… https://t.co/cv05fzv795",0.397037148475647
738,738,"@NicolaSturgeon @theSNP has used #COVID19 response to create baseless divisions between #Scotland and UKGovt.

As t… https://t.co/1m2fT2a8Vs",0.3320138156414032
739,739,Updated #COVID19 preprint: Virus-Receptor Interactions of Glycosylated SARS-CoV-2 Spike and Human ACE2 Receptor https://t.co/CQFvzQxYAI,0.45026257634162903
740,740,How a tenacious group of Michigan business owners created coronavirus safety solutions https://t.co/nEbPoCCGXr… https://t.co/GH6h0ysVGX,0.29363781213760376
741,741,@realDonaldTrump @POTUS @realDonaldTrump I’m done with you. Just more lies and propaganda to divert attention away… https://t.co/IJ8gAcTx43,0.3154180645942688
742,742,@Alex_Verbeek Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms da… https://t.co/ApfZum178A,0.2733604907989502
743,743,"Vadodara #Covid19 tally now at 4102 with 92 cases from 602 samples
East 6
West 15
North 20
South 28
Rural 22
Discha… https://t.co/0znNXXGepU",0.4025421142578125
744,744,"Temporary ban on barbecues and tents at all City of Barrie waterfront beaches, parks and trails begins today(Saturd… https://t.co/lFbwJg8Dcg",0.24206872284412384
745,745,New #COVID19 preprint: Tissue-specific and interferon-inducible expression of non-functional ACE2 through endogenou… https://t.co/hpXHgnCotq,0.5718379616737366
